mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
66	66	1045/4	1045/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1447				
66	66	523/2	523/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1448				
66	66	1047/4	1047/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1449				
66	66	262	262	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1450				
66	66	1049/4	1049/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1451				
66	66	525/2	525/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1452				
66	66	1051/4	1051/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1453				
66	66	263	263	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1454				
66	66	1053/4	1053/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1455				
66	66	527/2	527/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1456				
66	66	1055/4	1055/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1457				
66	66	260	260	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1458				
66	66	521/2	521/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1459				
66	66	261	261	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1460				
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1461				
66	66	262	262	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1462				
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1463				
66	66	263	263	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1464				
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1465				
67	67	264	264	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1466				
67	67	1057/4	1057/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1467				
67	67	529/2	529/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1468				
67	67	1059/4	1059/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1469				
67	67	265	265	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1470				
67	67	1061/4	1061/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1471				
67	67	531/2	531/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1472				
67	67	1063/4	1063/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1473				
67	67	266	266	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1474				
67	67	1065/4	1065/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1475				
67	67	533/2	533/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1476				
67	67	1067/4	1067/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1477				
67	67	267	267	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1478				
67	67	1069/4	1069/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1479				
67	67	535/2	535/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1480				
67	67	1071/4	1071/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1481				
67	67	264	264	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1482				
67	67	529/2	529/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1483				
67	67	265	265	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1484				
67	67	531/2	531/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1485				
67	67	266	266	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1486				
67	67	533/2	533/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1487				
67	67	267	267	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1488				
67	67	535/2	535/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1489				
68	68	268	268	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1490				
68	68	1073/4	1073/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1491				
68	68	537/2	537/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1492				
68	68	1075/4	1075/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1493				
68	68	269	269	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1494				
68	68	1077/4	1077/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1495				
68	68	539/2	539/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1496				
68	68	1079/4	1079/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1497				
68	68	270	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1498				
68	68	1081/4	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1499				
68	68	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1500				
68	68	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1501				
68	68	271	271	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1502				
68	68	1085/4	1085/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1503				
68	68	543/2	543/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1504				
68	68	1087/4	1087/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1505				
68	68	268	268	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1506				
68	68	537/2	537/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1507				
68	68	269	269	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1508				
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1509				
68	68	270	270	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1510				
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1511				
68	68	271	271	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1512				
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1513				
69	69	272	272	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1514				
69	69	1089/4	1089/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1515				
69	69	545/2	545/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1516				
69	69	1091/4	1091/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1517				
69	69	273	273	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1518				
69	69	1093/4	1093/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1519				
69	69	547/2	547/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1520				
69	69	1095/4	1095/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1521				
69	69	272	272	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1522				
69	69	274	274	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1523				
69	69	1097/4	1097/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1524				
69	69	549/2	549/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1525				
69	69	1099/4	1099/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1526				
69	69	275	275	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1527				
69	69	1101/4	1101/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1528				
69	69	551/2	551/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1529				
69	69	1103/4	1103/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1530				
70	70	276	276	4.0	0	0	Chord	4/4	2	1	1	1	1	1531	ornamentTrill			
